Time,Average_MutrateA,Stdev_MutrateA,Average_MutrateB,Stdev_MutrateB,Average_Switchpoint,Stdev_Switchpoint,Average_Envtrait,Stdev_Envtrait,Env_Value,Seed
0,0.001,6.50521e-19,0.001,6.50521e-19,0.1,1.41553e-15,0.5,0,0.400273,0
2,0.00100116,3.65183e-05,0.00100131,4.29728e-05,0.1,1.41553e-15,0.499971,0.000814822,0.400273,0
3,0.00100121,3.78155e-05,0.000997536,4.66877e-05,0.100186,0.00416619,0.500042,0.00144587,0.400273,0
4,0.001,6.50521e-19,0.000999374,4.30407e-05,0.100096,0.00454685,0.500012,0.00171501,0.400273,0
5,0.00100065,2.0559e-05,0.000997552,4.01629e-05,0.100228,0.00528997,0.5,0,0.400273,0
6,0.00100065,2.0559e-05,0.0009985,3.91441e-05,0.100253,0.00684439,0.5,0,0.400273,0
7,0.00100175,3.48887e-05,0.000998583,3.4181e-05,0.100264,0.00809777,0.499989,0.000338568,0.400273,0
8,0.00100137,3.30292e-05,0.000999325,5.18007e-05,0.100318,0.00791096,0.499995,0.000377934,0.400273,0
9,0.00100123,3.31321e-05,0.00100278,5.66832e-05,0.100246,0.00534406,0.500034,0.000929377,0.400273,0
10,0.001,6.50521e-19,0.00100533,7.97735e-05,0.100148,0.00294899,0.499925,0.00252795,0.400273,0
11,0.001,6.50521e-19,0.00100713,8.42294e-05,0.100177,0.00303388,0.499954,0.00268902,0.400273,0
12,0.001,6.50521e-19,0.00100831,9.58433e-05,0.100216,0.00364326,0.500027,0.00392762,0.400273,0
13,0.001,6.50521e-19,0.0010037,7.88664e-05,0.100215,0.00364352,0.499964,0.00317087,0.400273,0
14,0.001,6.50521e-19,0.00100194,6.6544e-05,0.100175,0.00320099,0.500039,0.00269297,0.400273,0
15,0.001,6.50521e-19,0.00100073,6.3816e-05,0.100248,0.00444838,0.500113,0.0025873,0.400273,0
16,0.00100067,2.10815e-05,0.0010022,6.61687e-05,0.100349,0.00466663,0.500063,0.00199452,0.400273,0
17,0.0010003,9.60768e-06,0.00100213,6.61151e-05,0.100241,0.00418847,0.500114,0.00240343,0.400273,0
18,0.0010003,9.60768e-06,0.00100024,5.03309e-05,0.100237,0.00421353,0.500096,0.00247149,0.400273,0
19,0.00100193,3.72211e-05,0.000999116,4.41787e-05,0.100106,0.00303618,0.500128,0.00278288,0.400273,0
20,0.00100251,3.97167e-05,0.00100127,6.07096e-05,0.100168,0.0036743,0.50021,0.00337213,0.400273,0
21,0.00100411,5.53136e-05,0.00100018,3.95651e-05,0.100626,0.00765772,0.500337,0.00438937,0.400273,0
22,0.00100687,6.6392e-05,0.000998036,3.10014e-05,0.100713,0.00796588,0.500129,0.00281944,0.400273,0
23,0.0010036,3.37129e-05,0.000996622,2.99956e-05,0.100316,0.00462857,0.500131,0.0025743,0.400273,0
24,0.00100223,2.91442e-05,0.000995491,3.27493e-05,0.100327,0.00461989,0.500154,0.00379189,0.400273,0
25,0.00100124,1.97426e-05,0.000997127,4.23631e-05,0.100165,0.00367098,0.500263,0.00511199,0.400273,0
26,0.00100149,2.12375e-05,0.000997875,4.28146e-05,0.100191,0.00365689,0.500521,0.00736511,0.400273,0
27,0.00100153,2.23141e-05,0.000997722,3.15873e-05,0.100376,0.00510479,0.500411,0.00586507,0.400273,0
28,0.00100214,2.60862e-05,0.000998061,3.53842e-05,0.100158,0.0035841,0.50057,0.00693359,0.400273,0
29,0.00100165,2.37529e-05,0.000998149,3.55123e-05,0.100023,0.00241369,0.500732,0.00793458,0.400273,0
30,0.00100265,3.13626e-05,0.000996987,3.57822e-05,0.100129,0.00263492,0.500488,0.00713234,0.400273,0
31,0.00100334,3.48779e-05,0.000996131,3.4805e-05,0.100129,0.00263492,0.500284,0.00643214,0.400273,0
32,0.001007,5.98909e-05,0.000996041,3.19837e-05,0.100141,0.00266211,0.500124,0.00529561,0.400273,0
33,0.00100668,6.85781e-05,0.000995376,3.42577e-05,0.100117,0.00260738,0.500158,0.00651458,0.400273,0
34,0.00100826,6.9599e-05,0.000997348,4.84243e-05,0.100081,0.00283877,0.50073,0.00853116,0.400273,0
35,0.00101027,7.82971e-05,0.000998112,6.43752e-05,0.100256,0.00426821,0.500765,0.00818226,0.400273,0
36,0.00101014,8.40586e-05,0.00100034,7.21485e-05,0.100514,0.006223,0.501194,0.0107373,0.400273,0
37,0.00100825,8.69186e-05,0.00100545,8.96984e-05,0.100539,0.00657185,0.501246,0.00995376,0.400273,0
38,0.00100521,6.97966e-05,0.00100427,8.92935e-05,0.100396,0.00544038,0.501098,0.00973011,0.400273,0
39,0.00100488,6.15708e-05,0.00100196,7.23117e-05,0.100261,0.00480885,0.500979,0.00905644,0.400273,0
40,0.00100541,6.0298e-05,0.00100244,7.31529e-05,0.100191,0.00392595,0.500859,0.00833064,0.400273,0
41,0.00100807,7.09099e-05,0.00100441,7.6166e-05,0.100366,0.00505309,0.500843,0.00721427,0.400273,0
42,0.00101218,8.79876e-05,0.00100573,9.64724e-05,0.100584,0.00580687,0.500757,0.00599394,0.400273,0
43,0.00101222,9.59169e-05,0.00101033,0.000107869,0.100481,0.00521986,0.501293,0.00786842,0.400273,0
44,0.00101694,0.000110962,0.00101081,0.000118088,0.100508,0.006558,0.501536,0.00835392,0.400273,0
45,0.0010194,0.000128714,0.00100794,7.46001e-05,0.100296,0.00555965,0.501879,0.0101083,0.400273,0
46,0.0010209,0.000122058,0.00100991,8.16752e-05,0.100842,0.0101512,0.501528,0.00969064,0.400273,0
47,0.00102235,0.000132361,0.00101097,8.47792e-05,0.100408,0.00633995,0.50135,0.00836271,0.400273,0
48,0.00102033,0.000124403,0.00101315,9.18685e-05,0.100277,0.00433835,0.501054,0.00677636,0.400273,0
49,0.00102178,0.000128538,0.00100724,7.68058e-05,0.100351,0.00425285,0.501204,0.00640774,0.400273,0
