Time,Average_MutrateA,Stdev_MutrateA,Average_MutrateB,Stdev_MutrateB,Average_Switchpoint,Stdev_Switchpoint,Average_Envtrait,Stdev_Envtrait,Env_Value,Seed
0,0.001,6.50521e-19,0.001,6.50521e-19,0.9,1.5099e-14,0.5,0,0.271587,0
2,0.00100083,3.57732e-05,0.00100168,2.46055e-05,0.899629,0.00530456,0.5,0,0.271587,0
3,0.00100619,8.02948e-05,0.00100335,4.3269e-05,0.899528,0.00579158,0.5,0,0.271587,0
4,0.00101063,0.000112293,0.001003,5.69903e-05,0.899387,0.00697664,0.5,0,0.271587,0
5,0.00101036,0.000111783,0.00100917,9.50478e-05,0.899396,0.00847227,0.5,0,0.271587,0
6,0.00101338,0.000121066,0.00101058,0.000103216,0.899455,0.0101494,0.49992,0.00252403,0.271587,0
7,0.00100873,9.0801e-05,0.00101062,0.000100356,0.899732,0.0105779,0.499922,0.00173136,0.271587,0
8,0.00100924,9.08303e-05,0.0010104,0.0001038,0.900256,0.00990772,0.499871,0.00301312,0.271587,0
9,0.00101451,0.000115913,0.00101098,0.000108332,0.900242,0.0111686,0.499933,0.00251271,0.271587,0
10,0.00101697,0.000132639,0.00100773,9.43274e-05,0.899685,0.0115006,0.499981,0.00346357,0.271587,0
11,0.00102036,0.000144581,0.00101301,0.000113779,0.899701,0.00971129,0.49973,0.00416244,0.271587,0
12,0.00101866,0.000144086,0.00101008,0.000115794,0.899704,0.010949,0.499752,0.0042082,0.271587,0
13,0.00101859,0.000135748,0.00101145,0.00013122,0.899723,0.0102562,0.499846,0.0046297,0.271587,0
14,0.00102427,0.000147593,0.00101586,0.000213144,0.899819,0.011704,0.499772,0.00476346,0.271587,0
15,0.00102456,0.000151493,0.001014,0.000210549,0.900294,0.00961088,0.499864,0.00596784,0.271587,0
16,0.00101979,0.000142797,0.0010278,0.000311979,0.900251,0.0092098,0.499903,0.00411416,0.271587,0
17,0.00102675,0.000158613,0.00102558,0.00026726,0.900943,0.00781789,0.499883,0.00392884,0.271587,0
18,0.00102592,0.000155405,0.0010184,0.000256904,0.900388,0.00774963,0.500001,0.00161625,0.271587,0
19,0.00102287,0.000143303,0.00101287,0.000136865,0.900098,0.00888467,0.500069,0.00273927,0.271587,0
20,0.00102694,0.000152626,0.00101704,0.00014296,0.899758,0.00844153,0.499865,0.00474154,0.271587,0
21,0.00102615,0.00015159,0.00101863,0.00016154,0.899763,0.00747513,0.499501,0.0052763,0.271587,0
22,0.00102288,0.000137704,0.00101647,0.000154789,0.899744,0.00734002,0.499066,0.00745655,0.271587,0
23,0.00102553,0.000145726,0.00100733,0.000124024,0.900092,0.0058504,0.498926,0.00763914,0.271587,0
24,0.00102963,0.000156254,0.00101439,0.000149684,0.900005,0.00572813,0.498785,0.00857091,0.271587,0
25,0.00104019,0.000181594,0.00100928,0.000141476,0.899814,0.00642799,0.498745,0.00913925,0.271587,0
26,0.00103004,0.000158576,0.00101119,0.000168743,0.899882,0.00571199,0.498396,0.00953917,0.271587,0
