Time,Average_MutrateA,Stdev_MutrateA,Average_MutrateB,Stdev_MutrateB,Average_Switchpoint,Stdev_Switchpoint,Average_Envtrait,Stdev_Envtrait,Env_Value,Seed
25,0.000996688,3.90584e-05,0.000994386,6.12462e-05,0.099963,0.00159861,0.499773,0.00554924,0.360133,0
26,0.000997364,3.11186e-05,0.000993052,5.20307e-05,0.0999139,0.00222708,0.499495,0.00664765,0.360133,0
27,0.000994727,4.38502e-05,0.000991081,5.77775e-05,0.099926,0.00226017,0.499497,0.00640215,0.360133,0
28,0.000994853,4.12128e-05,0.000990107,6.34318e-05,0.0997904,0.0032228,0.499731,0.00534954,0.360133,0
29,0.000993603,4.54233e-05,0.000990087,7.72335e-05,0.0998516,0.00285386,0.499879,0.00529718,0.360133,0
30,0.00099266,5.57247e-05,0.000987589,8.11699e-05,0.100006,0.00204221,0.499595,0.0067319,0.360133,0
31,0.000993675,6.55102e-05,0.000985865,9.51871e-05,0.0999612,0.00254706,0.499645,0.00688301,0.360133,0
32,0.000994934,6.96262e-05,0.000981918,9.36223e-05,0.0999669,0.00311096,0.499599,0.00717676,0.360133,0
33,0.000993686,5.66744e-05,0.000978133,8.53239e-05,0.100303,0.00932093,0.499475,0.0068987,0.360133,0
34,0.000996395,6.0019e-05,0.000976117,8.76296e-05,0.100349,0.00960025,0.499124,0.00816456,0.360133,0
35,0.000995979,8.31036e-05,0.000974972,8.90904e-05,0.100571,0.00955108,0.499007,0.00946862,0.360133,0
36,0.000999853,9.43614e-05,0.000975687,8.74722e-05,0.100933,0.0127386,0.498771,0.0101449,0.360133,0
37,0.00099403,8.5667e-05,0.000976359,8.62866e-05,0.10084,0.0133457,0.498472,0.0102555,0.360133,0
38,0.000991773,9.117e-05,0.000970673,9.65081e-05,0.10056,0.0099152,0.498393,0.0107454,0.360133,0
39,0.000990183,9.48918e-05,0.000971163,9.96515e-05,0.100674,0.00506783,0.498832,0.00958357,0.360133,0
40,0.00098994,8.54253e-05,0.000973778,9.91674e-05,0.101133,0.00772376,0.498568,0.00973208,0.360133,0
41,0.000991438,0.00010212,0.000974458,0.000102336,0.101004,0.00567563,0.498005,0.0115945,0.360133,0
42,0.00098339,8.42521e-05,0.000981009,8.52703e-05,0.101131,0.00844688,0.498269,0.0108574,0.360133,0
43,0.000984426,7.53765e-05,0.000983927,7.85627e-05,0.101036,0.00831294,0.498302,0.0105543,0.360133,0
44,0.000979888,8.56386e-05,0.000986916,7.90197e-05,0.100522,0.00346412,0.497873,0.0118721,0.360133,0
45,0.000973673,9.86957e-05,0.000984821,8.67295e-05,0.100525,0.00411297,0.497954,0.0114773,0.360133,0
46,0.000974228,0.000100775,0.000989872,7.62213e-05,0.100583,0.00451712,0.497491,0.0130029,0.360133,0
47,0.000973939,0.000102691,0.000988838,7.80667e-05,0.100536,0.00550171,0.497639,0.012608,0.360133,0
48,0.000975884,0.000102308,0.000985679,8.25118e-05,0.100761,0.00627707,0.497624,0.0127255,0.360133,0
49,0.0009735,0.000107716,0.00098508,8.30263e-05,0.100459,0.00465881,0.497409,0.0133965,0.360133,0
50,0.000963441,0.000117356,0.000988604,8.2881e-05,0.100428,0.00406627,0.497594,0.0129086,0.360133,0
