Time,Average_MutrateA,Stdev_MutrateA,Average_MutrateB,Stdev_MutrateB,Average_Switchpoint,Stdev_Switchpoint,Average_Envtrait,Stdev_Envtrait,Env_Value,Seed
29,0.00102548,0.000145202,0.000997417,5.06766e-05,0.900301,0.00492081,0.469409,0.0438201,0.0718748,0
30,0.00103143,0.000166552,0.000998342,4.87359e-05,0.900318,0.00402862,0.465031,0.0450216,0.0718748,0
31,0.0010277,0.000132645,0.000996203,4.85962e-05,0.900303,0.00368604,0.461842,0.0458257,0.0718748,0
32,0.00103138,0.000151555,0.000996347,5.48748e-05,0.900291,0.00368168,0.457872,0.0467343,0.0718748,0
33,0.00102745,0.000145315,0.000995655,6.18092e-05,0.900438,0.00429885,0.452726,0.0472018,0.0718748,0
34,0.00102771,0.000151817,0.000997425,4.6868e-05,0.900403,0.00367481,0.447442,0.0466524,0.0718748,0
35,0.00103349,0.000169952,0.000995963,5.50237e-05,0.900487,0.00419416,0.445256,0.0463858,0.0718748,0
36,0.00103329,0.000191227,0.000995816,5.47899e-05,0.900627,0.00472319,0.440823,0.0455571,0.0718748,0
37,0.0010267,0.000165196,0.000993377,5.7768e-05,0.900741,0.00491676,0.438177,0.0450909,0.0718748,0
38,0.00102424,0.000153385,0.000996871,8.8265e-05,0.900443,0.00420057,0.43603,0.0442067,0.0718748,0
39,0.00101881,0.000139879,0.000996579,8.66835e-05,0.90031,0.00410305,0.43289,0.0432144,0.0718748,0
40,0.00101726,0.000124331,0.000995445,4.18306e-05,0.900294,0.00384964,0.429303,0.0408933,0.0718748,0
41,0.00101861,0.000139392,0.000994906,4.32883e-05,0.900295,0.00321517,0.428507,0.0406274,0.0718748,0
42,0.00102453,0.000166569,0.000996155,3.80096e-05,0.900331,0.00392635,0.423878,0.0380311,0.0718748,0
43,0.00103297,0.000189626,0.000997433,3.22658e-05,0.900401,0.00370873,0.422363,0.0369461,0.0718748,0
44,0.00103174,0.000193038,0.000997588,3.07815e-05,0.900552,0.00416569,0.421072,0.0357458,0.0718748,0
45,0.00103596,0.00020715,0.000996909,3.28537e-05,0.900348,0.00349825,0.420535,0.0357463,0.0718748,0
46,0.00103402,0.000201732,0.00100025,2.65555e-05,0.900157,0.00313807,0.417341,0.0330242,0.0718748,0
47,0.00103531,0.000207396,0.00100204,5.21025e-05,0.900066,0.00315933,0.415826,0.0324322,0.0718748,0
48,0.00103107,0.000200657,0.00100146,4.80228e-05,0.900147,0.00288895,0.415258,0.03254,0.0718748,0
49,0.00103629,0.000214462,0.00100092,3.89359e-05,0.900063,0.00317434,0.414577,0.0328474,0.0718748,0
50,0.00103822,0.000226102,0.00100061,2.53064e-05,0.899975,0.00454677,0.414675,0.0329558,0.0718748,0
