Time,Average_MutrateA,Stdev_MutrateA,Average_MutrateB,Stdev_MutrateB,Average_Switchpoint,Stdev_Switchpoint,Average_Envtrait,Stdev_Envtrait,Env_Value,Seed
22,0.00100348,7.4469e-05,0.00100841,6.88074e-05,0.102021,0.0148437,0.499337,0.00817928,0.40366,0
23,0.00100422,7.67504e-05,0.00101142,7.98027e-05,0.10204,0.0154695,0.498654,0.00755954,0.40366,0
24,0.00100127,2.82972e-05,0.00101248,8.26434e-05,0.101712,0.0145985,0.498403,0.00806492,0.40366,0
25,0.00100207,3.50468e-05,0.00101294,8.78077e-05,0.10171,0.0151565,0.498439,0.00821401,0.40366,0
26,0.00100372,5.32018e-05,0.00100757,7.10703e-05,0.101616,0.0131466,0.498862,0.00712783,0.40366,0
27,0.00100579,7.25483e-05,0.00100906,7.74765e-05,0.102069,0.0136582,0.498956,0.00686564,0.40366,0
28,0.00100919,8.81938e-05,0.00100876,6.87854e-05,0.102316,0.0154772,0.498534,0.00755762,0.40366,0
29,0.00101054,8.76392e-05,0.00100717,6.40754e-05,0.101865,0.0132102,0.498469,0.00739687,0.40366,0
30,0.00101623,0.000109208,0.00100821,6.21256e-05,0.102547,0.0151675,0.49832,0.00773218,0.40366,0
31,0.00102279,0.00013231,0.00100742,5.55206e-05,0.102221,0.0137843,0.498666,0.0070294,0.40366,0
32,0.00102802,0.00015193,0.00100725,5.2389e-05,0.102219,0.0150096,0.498728,0.00697498,0.40366,0
33,0.00102999,0.000161424,0.00100625,4.76652e-05,0.101635,0.0131577,0.499008,0.00623288,0.40366,0
34,0.00103165,0.000170539,0.0010062,4.77028e-05,0.100868,0.00643272,0.498951,0.00633588,0.40366,0
35,0.00103144,0.000188339,0.00100435,4.57705e-05,0.101103,0.00738582,0.498938,0.00607456,0.40366,0
36,0.00103289,0.000184527,0.00100631,5.80033e-05,0.10102,0.00639818,0.498777,0.00664854,0.40366,0
37,0.00103249,0.00018659,0.00100736,6.09902e-05,0.100895,0.0074184,0.498681,0.00683709,0.40366,0
38,0.00102256,0.000178015,0.00100649,5.89908e-05,0.10102,0.007776,0.499107,0.00619234,0.40366,0
39,0.00102026,0.000175644,0.0010072,6.98785e-05,0.101181,0.0100249,0.499227,0.00672429,0.40366,0
40,0.00101514,0.000162479,0.00100806,7.26529e-05,0.101351,0.0116881,0.498746,0.00668879,0.40366,0
41,0.00101564,0.000162966,0.00101204,7.7918e-05,0.101152,0.0118897,0.498437,0.00745881,0.40366,0
42,0.00101801,0.000194123,0.00101414,7.89838e-05,0.10094,0.00842712,0.498493,0.00733268,0.40366,0
43,0.0010107,0.000149995,0.00101374,7.86192e-05,0.100651,0.00434673,0.498689,0.00774321,0.40366,0
44,0.00100768,0.000137109,0.00101444,7.85561e-05,0.100885,0.00458117,0.498725,0.00763174,0.40366,0
45,0.00100583,0.000127284,0.00101512,7.89624e-05,0.10088,0.00492543,0.498888,0.00839056,0.40366,0
46,0.00100827,0.000115133,0.00101847,8.53709e-05,0.100771,0.00537793,0.498855,0.0107158,0.40366,0
47,0.00100717,0.000135085,0.00101794,8.35026e-05,0.100982,0.00513192,0.498984,0.0117196,0.40366,0
48,0.00101221,0.000133493,0.00102211,9.31173e-05,0.100758,0.00493369,0.499235,0.0140394,0.40366,0
49,0.00101098,0.000112852,0.00102065,9.1692e-05,0.100736,0.00525773,0.498852,0.0141426,0.40366,0
50,0.00100996,0.000110209,0.00102244,9.17287e-05,0.100962,0.00495308,0.499315,0.0155006,0.40366,0
