Time,Average_MutrateA,Stdev_MutrateA,Average_MutrateB,Stdev_MutrateB,Average_Switchpoint,Stdev_Switchpoint,Average_Envtrait,Stdev_Envtrait,Env_Value,Seed
24,0.00105035,0.000210335,0.00100035,4.18097e-05,0.499065,0.0213788,0.499803,0.00517175,0.254771,0
25,0.00105054,0.000214702,0.00100073,3.65921e-05,0.49918,0.0205315,0.499541,0.00629443,0.254771,0
26,0.00106039,0.000226637,0.000999139,3.48424e-05,0.499498,0.0254738,0.499059,0.00711268,0.254771,0
27,0.00106278,0.000235089,0.00099794,3.02498e-05,0.499932,0.0244376,0.49875,0.00796544,0.254771,0
28,0.00107821,0.000259317,0.000998939,4.64448e-05,0.500431,0.0244855,0.498468,0.00909368,0.254771,0
29,0.00108385,0.000265987,0.00099594,5.60476e-05,0.500991,0.0274128,0.497652,0.0109932,0.254771,0
30,0.00109092,0.000274007,0.000993545,5.8531e-05,0.500614,0.0278965,0.497601,0.010902,0.254771,0
31,0.00108647,0.000269218,0.000993954,5.77649e-05,0.501516,0.0265128,0.49716,0.0124505,0.254771,0
32,0.00109799,0.000280796,0.000995731,5.61189e-05,0.500807,0.0245183,0.497021,0.0127762,0.254771,0
33,0.00109274,0.000276632,0.000996906,5.62427e-05,0.500567,0.0249351,0.496879,0.0128694,0.254771,0
34,0.00109848,0.000286225,0.000996559,5.3574e-05,0.499859,0.0212526,0.497462,0.011408,0.254771,0
35,0.00108646,0.000267174,0.0010005,6.14159e-05,0.499363,0.0234995,0.497332,0.0121348,0.254771,0
36,0.00109552,0.000274414,0.00100222,7.08293e-05,0.499664,0.0226881,0.4971,0.013237,0.254771,0
37,0.00108962,0.000265902,0.00100535,8.0913e-05,0.499795,0.0214939,0.496678,0.014266,0.254771,0
38,0.00109834,0.000271872,0.00100547,8.3627e-05,0.498994,0.0156689,0.49569,0.0154697,0.254771,0
39,0.00108839,0.00025948,0.00100251,6.94784e-05,0.498879,0.0139607,0.495894,0.0155624,0.254771,0
40,0.00108906,0.000262522,0.00100234,7.18301e-05,0.498839,0.0143786,0.495269,0.0167145,0.254771,0
41,0.00108757,0.000256489,0.00100021,7.82429e-05,0.498589,0.0162199,0.495059,0.0164543,0.254771,0
42,0.00108229,0.000249867,0.00100221,7.7215e-05,0.498641,0.014321,0.494341,0.0174713,0.254771,0
43,0.001095,0.000267234,0.000999999,7.88043e-05,0.497911,0.0169125,0.494198,0.0172909,0.254771,0
44,0.00109942,0.000272241,0.00100549,9.56224e-05,0.497755,0.0168234,0.49396,0.0176987,0.254771,0
45,0.00109057,0.000263026,0.00100464,9.25617e-05,0.498149,0.015499,0.494056,0.0176242,0.254771,0
46,0.00109007,0.000260563,0.00100322,8.6545e-05,0.498375,0.0151911,0.493294,0.0185969,0.254771,0
47,0.00109201,0.000263465,0.00100244,7.97951e-05,0.498474,0.0166506,0.492645,0.0190172,0.254771,0
48,0.00109097,0.000265003,0.00100352,7.38862e-05,0.498267,0.0215419,0.492738,0.0187752,0.254771,0
49,0.00108792,0.000260074,0.00100371,6.36246e-05,0.498714,0.0236115,0.492262,0.0194908,0.254771,0
50,0.00109987,0.00027037,0.00100411,6.35974e-05,0.498625,0.0255549,0.491725,0.0198724,0.156264,0
