Time,Average_MutrateA,Stdev_MutrateA,Average_MutrateB,Stdev_MutrateB,Average_Switchpoint,Stdev_Switchpoint,Average_Envtrait,Stdev_Envtrait,Env_Value,Seed
30,0.00100029,0.000103572,0.00100357,6.93971e-05,0.103088,0.0141441,0.499042,0.0123709,0.523526,0
31,0.000996853,0.000107563,0.000999561,4.96693e-05,0.102819,0.0139983,0.49922,0.0136948,0.523526,0
32,0.000996227,9.13424e-05,0.000999877,7.41037e-05,0.103046,0.0145904,0.498784,0.0130266,0.523526,0
33,0.000997472,8.66916e-05,0.00100249,9.89446e-05,0.102438,0.0126924,0.499077,0.0138255,0.523526,0
34,0.000995395,7.74509e-05,0.00100562,0.000117927,0.102377,0.0125641,0.498469,0.0126968,0.523526,0
35,0.000994141,8.93555e-05,0.00100839,0.000130345,0.101417,0.0110401,0.498552,0.0119515,0.523526,0
36,0.000992202,6.95864e-05,0.000999855,8.46351e-05,0.101486,0.0107241,0.498813,0.0106514,0.523526,0
37,0.00098972,7.68295e-05,0.000997767,6.30626e-05,0.101422,0.0110994,0.498853,0.0110847,0.523526,0
38,0.000993469,6.36118e-05,0.000996295,4.18009e-05,0.102134,0.0129158,0.498872,0.0101258,0.523526,0
39,0.00099256,6.66852e-05,0.000997501,3.55682e-05,0.101849,0.0128205,0.499598,0.0118004,0.17469,0
40,0.000990793,7.11033e-05,0.000998449,4.47757e-05,0.101632,0.0128592,0.499182,0.0111189,0.17469,0
41,0.000991196,7.26149e-05,0.000997939,3.98974e-05,0.101811,0.0126356,0.498831,0.01164,0.17469,0
42,0.000988837,6.80511e-05,0.000999875,4.0157e-05,0.101954,0.0114929,0.498271,0.0115857,0.17469,0
43,0.000990607,6.0315e-05,0.000998911,4.57562e-05,0.102375,0.0125873,0.497606,0.0115966,0.17469,0
44,0.000990477,6.29099e-05,0.0010003,4.21315e-05,0.101977,0.0111322,0.497385,0.0119892,0.17469,0
45,0.000990475,6.39146e-05,0.000998884,4.55666e-05,0.101685,0.0106787,0.497588,0.0112877,0.17469,0
46,0.000988288,7.42416e-05,0.000999827,3.03601e-05,0.101686,0.0111394,0.497722,0.0126997,0.17469,0
47,0.000989139,7.4206e-05,0.00100003,4.03907e-05,0.102394,0.0131236,0.497738,0.0123052,0.17469,0
48,0.00098941,6.85366e-05,0.000999034,5.38691e-05,0.102287,0.0129531,0.497216,0.0122303,0.53272,0
49,0.000989669,6.82273e-05,0.000999599,4.26268e-05,0.102489,0.0133586,0.497019,0.0132383,0.53272,0
50,0.000990647,6.38088e-05,0.00100008,3.67879e-05,0.102346,0.0136589,0.497663,0.0121779,0.53272,0
