Time,Average_MutrateA,Stdev_MutrateA,Average_MutrateB,Stdev_MutrateB,Average_Switchpoint,Stdev_Switchpoint,Average_Envtrait,Stdev_Envtrait,Env_Value,Seed
24,0.00100083,2.17754e-05,0.000996871,5.39596e-05,0.499553,0.0107775,0.500379,0.00626634,0.260148,0
25,0.00100114,2.63051e-05,0.000995378,6.4887e-05,0.499732,0.00728743,0.500497,0.00719646,0.534364,0
26,0.00100134,3.87633e-05,0.000994632,6.91735e-05,0.500079,0.00632086,0.500492,0.00778744,0.534364,0
27,0.00100018,3.43825e-05,0.000994457,7.1545e-05,0.500026,0.00760605,0.500465,0.00835359,0.534364,0
28,0.00100141,4.41211e-05,0.000996716,7.95731e-05,0.500197,0.0107588,0.500294,0.00697638,0.534364,0
29,0.00100207,5.6645e-05,0.000996696,9.28532e-05,0.500524,0.0126054,0.500136,0.00551467,0.534364,0
30,0.000998154,4.478e-05,0.00099681,9.82928e-05,0.500296,0.010416,0.500053,0.00399745,0.534364,0
31,0.000996308,4.96701e-05,0.000995145,0.000111779,0.500193,0.0084162,0.5002,0.00518143,0.534364,0
32,0.000995824,5.09346e-05,0.000990309,0.000125038,0.500157,0.00896928,0.500206,0.00407982,0.534364,0
33,0.000997963,3.98621e-05,0.000996387,0.000124459,0.500299,0.0114556,0.500483,0.00630585,0.534364,0
34,0.00099846,4.40419e-05,0.000996165,0.0001329,0.500502,0.0126857,0.500987,0.00864128,0.534364,0
35,0.000996735,5.3899e-05,0.00100271,0.00013024,0.499784,0.0131946,0.501501,0.010813,0.534364,0
36,0.000996017,5.95203e-05,0.000997616,0.000122188,0.499671,0.0110419,0.501203,0.00990937,0.534364,0
37,0.000995093,6.34507e-05,0.000999139,0.000121934,0.499284,0.0109938,0.501265,0.0101601,0.534364,0
38,0.000995584,5.90115e-05,0.000998772,0.000130873,0.499152,0.00978936,0.500737,0.00867505,0.534364,0
39,0.000995719,7.82193e-05,0.000998447,0.000120173,0.498982,0.0113718,0.500542,0.00805963,0.534364,0
40,0.000999347,6.96292e-05,0.000999036,0.000110208,0.498665,0.013591,0.500389,0.00738899,0.534364,0
41,0.000999656,8.84491e-05,0.00100402,0.000112871,0.4993,0.0153672,0.500162,0.0051467,0.534364,0
42,0.00100259,8.85318e-05,0.00100807,0.000116948,0.499755,0.0162196,0.500274,0.00652309,0.534364,0
43,0.00100352,7.46698e-05,0.00100983,0.000116729,0.499015,0.0206162,0.500263,0.00539795,0.534364,0
44,0.00100442,9.06089e-05,0.00101321,0.000119757,0.500698,0.0262412,0.500161,0.0054485,0.534364,0
45,0.00100076,7.55383e-05,0.00101837,0.000129914,0.500789,0.0198774,0.500209,0.00733113,0.534364,0
46,0.00100249,9.32825e-05,0.00101624,0.000131642,0.501258,0.0245973,0.500331,0.00950295,0.534364,0
47,0.00100253,8.83067e-05,0.00100555,0.000104173,0.500886,0.0196612,0.500849,0.00997141,0.534364,0
48,0.00100168,8.445e-05,0.000999874,9.66659e-05,0.500559,0.0173313,0.500761,0.00925724,0.534364,0
49,0.00100005,7.95564e-05,0.000994214,8.86154e-05,0.500746,0.0180685,0.5009,0.00914952,0.534364,0
50,0.00100277,6.8943e-05,0.000997911,7.78695e-05,0.500067,0.0160863,0.500771,0.00805006,0.534364,0
