Time,Average_MutrateA,Stdev_MutrateA,Average_MutrateB,Stdev_MutrateB,Average_Switchpoint,Stdev_Switchpoint,Average_Envtrait,Stdev_Envtrait,Env_Value,Seed
35,0.00099928,3.84763e-05,0.000993878,7.00197e-05,0.506143,0.0290555,0.462742,0.0601577,0.179304,0
36,0.000998218,2.26784e-05,0.000996719,7.2187e-05,0.506751,0.031491,0.45755,0.0625539,0.179304,0
37,0.00099834,3.06595e-05,0.000997823,6.67917e-05,0.506565,0.0312878,0.452362,0.0641024,0.179304,0
38,0.000998728,3.47289e-05,0.00099838,5.31201e-05,0.506221,0.0300268,0.443872,0.0660134,0.179304,0
39,0.000999366,4.17581e-05,0.000996328,5.82366e-05,0.505744,0.0294005,0.433964,0.0672461,0.179304,0
40,0.00100202,5.76179e-05,0.000996345,5.52405e-05,0.506163,0.0293014,0.429394,0.0672456,0.179304,0
41,0.000998972,5.97061e-05,0.00099572,4.36224e-05,0.505062,0.0270755,0.423904,0.0667064,0.179304,0
42,0.000998434,4.99607e-05,0.000998587,7.90725e-05,0.504577,0.0271556,0.423327,0.0666722,0.179304,0
43,0.000996532,6.04391e-05,0.000993224,5.67446e-05,0.50588,0.0316759,0.419934,0.0659512,0.179304,0
44,0.000997821,2.80927e-05,0.000993976,7.15166e-05,0.505514,0.0330804,0.412566,0.0637869,0.179304,0
45,0.000996886,3.89046e-05,0.000996791,9.29864e-05,0.505056,0.0321154,0.4109,0.0631135,0.179304,0
46,0.000995325,4.93256e-05,0.000997576,0.000104438,0.506779,0.0368938,0.40631,0.0615926,0.179304,0
47,0.000996108,4.86153e-05,0.00100477,0.000153861,0.504638,0.0349491,0.402048,0.0593237,0.179304,0
48,0.00099625,5.86013e-05,0.00100176,0.000137293,0.505777,0.0346082,0.394487,0.0550556,0.179304,0
49,0.000997574,5.34937e-05,0.00100138,0.000144928,0.506654,0.0350338,0.390316,0.0522834,0.179304,0
50,0.000996482,5.03138e-05,0.00100469,0.000158725,0.505964,0.0338668,0.389963,0.0526878,0.179304,0
