Time,Average_MutrateA,Stdev_MutrateA,Average_MutrateB,Stdev_MutrateB,Average_Switchpoint,Stdev_Switchpoint,Average_Envtrait,Stdev_Envtrait,Env_Value,Seed
0,0.001,6.50521e-19,0.001,6.50521e-19,0.9,1.5099e-14,0.5,0,0.0287446,0
2,0.001,6.50521e-19,0.00100047,1.48425e-05,0.899875,0.00395398,0.5,0,0.0287446,0
3,0.000999714,9.02519e-06,0.00100003,1.82818e-05,0.9,1.5099e-14,0.500073,0.00230812,0.0287446,0
4,0.000999429,1.27572e-05,0.000999688,2.30209e-05,0.9,1.5099e-14,0.500027,0.00211173,0.286954,0
5,0.000999429,1.27572e-05,0.000999361,3.5158e-05,0.899964,0.00181064,0.5,0,0.286954,0
6,0.000999568,1.36468e-05,0.000998944,3.89314e-05,0.899865,0.0031778,0.499922,0.00245293,0.286954,0
7,0.00100119,6.72688e-05,0.000997347,4.85843e-05,0.89994,0.00259651,0.499927,0.00231914,0.286954,0
8,0.00100114,6.68294e-05,0.000997347,4.85843e-05,0.899851,0.00323227,0.49978,0.00401285,0.286954,0
9,0.00100109,4.92122e-05,0.000996046,4.44417e-05,0.899767,0.0031942,0.499299,0.00745575,0.286954,0
10,0.00100081,3.84739e-05,0.000993762,5.598e-05,0.899689,0.00379373,0.49918,0.00766238,0.286954,0
11,0.00100029,4.33394e-05,0.000994717,5.22284e-05,0.899766,0.00309619,0.499167,0.0076716,0.286954,0
12,0.000999652,2.86082e-05,0.000994613,4.86916e-05,0.899558,0.0041589,0.499107,0.00799814,0.286954,0
13,0.000999499,3.68174e-05,0.000996782,3.2056e-05,0.89948,0.00445132,0.499193,0.00765314,0.286954,0
14,0.000997767,4.40454e-05,0.00099769,2.65866e-05,0.899413,0.00474346,0.499031,0.00882343,0.286954,0
15,0.000997697,4.87345e-05,0.000998101,2.81596e-05,0.89902,0.00651305,0.498885,0.00939765,0.286954,0
16,0.00100053,4.89606e-05,0.00099551,3.44466e-05,0.89906,0.00705028,0.498738,0.00993647,0.286954,0
17,0.00100196,4.77354e-05,0.000995864,3.05085e-05,0.899078,0.00675575,0.498176,0.0117184,0.286954,0
18,0.00100321,5.7371e-05,0.000992615,4.75233e-05,0.899206,0.00688903,0.498371,0.0117775,0.286954,0
19,0.00100061,4.02108e-05,0.000992604,5.97778e-05,0.898975,0.00789241,0.498576,0.0114885,0.0954901,0
20,0.0010004,4.44249e-05,0.000990021,6.23688e-05,0.898819,0.00897575,0.497959,0.0128953,0.0954901,0
21,0.00100162,4.7307e-05,0.000989071,6.00706e-05,0.898919,0.00874004,0.497202,0.0147369,0.0954901,0
22,0.00100178,4.91996e-05,0.000990871,5.31747e-05,0.899051,0.00896197,0.497168,0.0142289,0.674258,0
23,0.00100188,5.40343e-05,0.000991327,5.11677e-05,0.899342,0.00852107,0.497346,0.0150244,0.674258,0
24,0.00100197,5.61308e-05,0.000988526,6.04087e-05,0.899259,0.00921293,0.496756,0.0177822,0.674258,0
25,0.00100316,6.96586e-05,0.000993179,4.77005e-05,0.899097,0.00858093,0.495975,0.0190891,0.674258,0
26,0.00100109,7.41071e-05,0.000994045,4.2878e-05,0.899482,0.00724174,0.496576,0.0191683,0.745006,0
27,0.00100322,6.86086e-05,0.000991779,4.56973e-05,0.899513,0.00752794,0.496589,0.0190002,0.745006,0
28,0.0010033,5.99219e-05,0.000990898,5.09442e-05,0.899932,0.00651613,0.498114,0.0184462,0.745006,0
29,0.0010004,3.01422e-05,0.0009904,5.17819e-05,0.899622,0.00734006,0.499099,0.0184674,0.745006,0
30,0.00100017,4.37313e-05,0.000988855,5.27908e-05,0.899929,0.00573353,0.499132,0.0163297,0.745006,0
31,0.00100046,5.5808e-05,0.000986788,5.60172e-05,0.899837,0.00538512,0.499565,0.018477,0.745006,0
32,0.00100079,5.46322e-05,0.000983452,6.30859e-05,0.899925,0.00633832,0.499962,0.0174333,0.745006,0
33,0.00100156,5.24434e-05,0.000985975,5.61386e-05,0.900098,0.00749421,0.500836,0.019046,0.745006,0
34,0.00100086,4.73267e-05,0.000985563,5.91007e-05,0.900082,0.00705039,0.500712,0.0193201,0.745006,0
35,0.00100182,5.63975e-05,0.000984182,5.9353e-05,0.900148,0.00594616,0.501555,0.0186254,0.745006,0
36,0.0010021,6.60182e-05,0.000982013,6.58975e-05,0.899922,0.00793744,0.502774,0.0186284,0.745006,0
37,0.000999489,5.20717e-05,0.000981182,6.76305e-05,0.899575,0.0104352,0.503345,0.018619,0.745006,0
38,0.00100115,5.84644e-05,0.000981405,7.10517e-05,0.900108,0.00818893,0.504027,0.0178608,0.745006,0
39,0.00100159,6.78544e-05,0.000979117,7.63642e-05,0.900286,0.00776217,0.50424,0.0190295,0.745006,0
40,0.001002,5.76242e-05,0.000981824,7.88865e-05,0.899963,0.0102401,0.504329,0.0186887,0.745006,0
41,0.000998603,1.8917e-05,0.000981337,7.74094e-05,0.899854,0.0110896,0.50463,0.0199362,0.745006,0
42,0.00100035,1.43571e-05,0.0009845,7.78497e-05,0.899793,0.00990165,0.504698,0.0194778,0.745006,0
43,0.00100342,5.81958e-05,0.000986746,7.48518e-05,0.899753,0.00945483,0.504862,0.0183409,0.745006,0
44,0.00100222,3.84973e-05,0.000988186,7.56363e-05,0.899352,0.0123558,0.506087,0.0198158,0.745006,0
45,0.00100207,3.93151e-05,0.000985278,8.06723e-05,0.899751,0.00958217,0.505952,0.0202575,0.518627,0
46,0.0010016,3.0704e-05,0.000984582,8.50555e-05,0.900303,0.00713793,0.504983,0.0187195,0.518627,0
47,0.00100392,4.87409e-05,0.000982265,8.93834e-05,0.89997,0.00754051,0.505984,0.0194276,0.518627,0
48,0.00100511,5.8728e-05,0.000980684,0.000100237,0.899969,0.00748848,0.504656,0.0183294,0.518627,0
49,0.00100443,6.12117e-05,0.000978918,0.00010118,0.900308,0.00338243,0.50426,0.0171699,0.518627,0
50,0.00100419,5.9974e-05,0.000979341,0.00010228,0.900273,0.00320066,0.504117,0.0175819,0.518627,0
