Time,Average_MutrateA,Stdev_MutrateA,Average_MutrateB,Stdev_MutrateB,Average_Switchpoint,Stdev_Switchpoint,Average_Envtrait,Stdev_Envtrait,Env_Value,Seed
20,0.00099968,0.000124745,0.000999057,3.36585e-05,0.899172,0.00831369,0.500084,0.0012193,0.817333,0
21,0.00100496,0.000148594,0.000997912,4.55836e-05,0.898975,0.00861719,0.500062,0.000982583,0.817333,0
22,0.00100633,0.000142365,0.000999638,5.3069e-05,0.899193,0.00867326,0.500023,0.000550227,0.817333,0
23,0.001007,0.000146897,0.000999021,4.934e-05,0.898868,0.00994985,0.500023,0.000550227,0.817333,0
24,0.0010199,0.000177113,0.000995755,6.01265e-05,0.898746,0.0102322,0.500087,0.00170008,0.817333,0
25,0.00101533,0.000175181,0.000993426,6.57117e-05,0.899003,0.00939374,0.500175,0.00337916,0.817333,0
26,0.0010108,0.000171161,0.000997569,4.02514e-05,0.89862,0.00978485,0.500111,0.00289873,0.817333,0
27,0.00101302,0.000180239,0.000999589,2.47292e-05,0.898652,0.0100176,0.499979,0.00216806,0.817333,0
28,0.00101229,0.000184948,0.000996183,5.11813e-05,0.898742,0.0099465,0.499999,0.00222657,0.817333,0
29,0.00101334,0.000181804,0.000996928,4.61434e-05,0.898806,0.010159,0.500062,0.000982661,0.817333,0
30,0.00100462,0.000180261,0.000997671,4.15387e-05,0.898971,0.00956268,0.500073,0.00119699,0.817333,0
31,0.00100564,0.000170054,0.000997512,4.33449e-05,0.898822,0.0105631,0.500104,0.00158727,0.817333,0
32,0.00101467,0.000188924,0.000997369,4.48848e-05,0.898855,0.010887,0.500064,0.00138247,0.817333,0
33,0.00101044,0.000198316,0.000997821,4.41193e-05,0.898841,0.0111365,0.499999,0.00276061,0.817333,0
34,0.0010101,0.000203034,0.000995203,5.29891e-05,0.899348,0.0092313,0.500011,0.00188393,0.817333,0
35,0.00101491,0.000211135,0.000995746,5.0188e-05,0.898767,0.010833,0.500096,0.00364961,0.817333,0
36,0.00101424,0.000213615,0.000997221,4.0331e-05,0.898971,0.0105582,0.50014,0.00349237,0.817333,0
37,0.00101667,0.000211711,0.000995629,5.02064e-05,0.898623,0.00966504,0.500067,0.00169402,0.817333,0
38,0.00102142,0.000218355,0.000996955,3.97017e-05,0.899102,0.00807299,0.500046,0.00196394,0.817333,0
39,0.00101334,0.000199568,0.000997958,4.34483e-05,0.899435,0.00783329,0.500018,0.00359045,0.817333,0
40,0.00100696,0.000194641,0.00099602,4.17856e-05,0.899313,0.00609581,0.499966,0.00338429,0.817333,0
41,0.00100483,0.00020232,0.000998862,6.22579e-05,0.899595,0.00495385,0.499725,0.00480724,0.817333,0
42,0.000999889,0.000191956,0.00100385,9.78533e-05,0.89962,0.00485745,0.499688,0.00463727,0.817333,0
43,0.000992787,0.000186681,0.00100015,7.91368e-05,0.899707,0.00516437,0.499629,0.00560159,0.817333,0
44,0.0010011,0.000195937,0.000999999,9.37972e-05,0.89963,0.00576868,0.499961,0.00575802,0.817333,0
45,0.000996644,0.00018709,0.000998189,8.33943e-05,0.899628,0.0070272,0.499783,0.00671823,0.817333,0
46,0.000998644,0.000199795,0.000994991,9.36484e-05,0.899847,0.00615333,0.500277,0.00653513,0.817333,0
47,0.0010024,0.000194184,0.00099084,7.493e-05,0.899594,0.00656383,0.500398,0.00639762,0.817333,0
48,0.000999468,0.000194131,0.000994801,5.60815e-05,0.899436,0.0078609,0.500456,0.00521083,0.817333,0
49,0.000998881,0.000213681,0.000994946,5.67864e-05,0.899533,0.00724644,0.500261,0.00486195,0.817333,0
50,0.000999389,0.000205179,0.000994176,6.10768e-05,0.899288,0.00811943,0.500116,0.0041228,0.817333,0
